tSigma	L	C	S	PYRAMIDLVL	TARGET	response_type	statistic	eccentricity	N
-0.016275	10	8	1	1	2	tMatch	mean	1	23591
-0.015494	10	8	2	1	2	tMatch	mean	1	43568
-0.010745	10	8	3	1	2	tMatch	mean	1	78460
-0.015177	10	8	4	1	2	tMatch	mean	1	130139
-0.015322	10	8	5	1	2	tMatch	mean	1	185559
-0.013987	10	8	6	1	2	tMatch	mean	1	230907
-0.007584	10	8	7	1	2	tMatch	mean	1	252712
-0.003572	10	8	8	1	2	tMatch	mean	1	253230
0.005144	10	8	9	1	2	tMatch	mean	1	235617
0.021441	10	8	10	1	2	tMatch	mean	1	197102
-0.015732	10	9	1	1	2	tMatch	mean	1	8623
-0.014532	10	9	2	1	2	tMatch	mean	1	15606
-0.017759	10	9	3	1	2	tMatch	mean	1	29138
-0.019892	10	9	4	1	2	tMatch	mean	1	46817
-0.016231	10	9	5	1	2	tMatch	mean	1	64612
-0.009149	10	9	6	1	2	tMatch	mean	1	79622
-0.012398	10	9	7	1	2	tMatch	mean	1	88754
-0.003948	10	9	8	1	2	tMatch	mean	1	91620
0.020466	10	9	9	1	2	tMatch	mean	1	90511
0.073899	10	9	10	1	2	tMatch	mean	1	83600
-0.019866	10	10	1	1	2	tMatch	mean	1	598
-0.012330	10	10	2	1	2	tMatch	mean	1	1432
-0.035475	10	10	3	1	2	tMatch	mean	1	2747
-0.022679	10	10	4	1	2	tMatch	mean	1	3729
0.024065	10	10	5	1	2	tMatch	mean	1	4684
0.045491	10	10	6	1	2	tMatch	mean	1	5379
0.032354	10	10	7	1	2	tMatch	mean	1	6051
0.078804	10	10	8	1	2	tMatch	mean	1	6468
0.133795	10	10	9	1	2	tMatch	mean	1	6880
0.216978	10	10	10	1	2	tMatch	mean	1	6957
NaN	1	1	1	1	3	tMatch	mean	1	0
NaN	1	1	2	1	3	tMatch	mean	1	0
NaN	1	1	3	1	3	tMatch	mean	1	0
NaN	1	1	4	1	3	tMatch	mean	1	2
NaN	1	1	5	1	3	tMatch	mean	1	0
NaN	1	1	6	1	3	tMatch	mean	1	0
NaN	1	1	7	1	3	tMatch	mean	1	0
NaN	1	1	8	1	3	tMatch	mean	1	0
NaN	1	1	9	1	3	tMatch	mean	1	0
NaN	1	1	10	1	3	tMatch	mean	1	0
NaN	1	2	1	1	3	tMatch	mean	1	26
NaN	1	2	2	1	3	tMatch	mean	1	24
NaN	1	2	3	1	3	tMatch	mean	1	58
NaN	1	2	4	1	3	tMatch	mean	1	75
NaN	1	2	5	1	3	tMatch	mean	1	79
NaN	1	2	6	1	3	tMatch	mean	1	119
NaN	1	2	7	1	3	tMatch	mean	1	91
NaN	1	2	8	1	3	tMatch	mean	1	78
NaN	1	2	9	1	3	tMatch	mean	1	57
NaN	1	2	10	1	3	tMatch	mean	1	18
NaN	1	3	1	1	3	tMatch	mean	1	120
0.000185	1	3	2	1	3	tMatch	mean	1	230
-0.000149	1	3	3	1	3	tMatch	mean	1	330
-0.000009	1	3	4	1	3	tMatch	mean	1	504
0.000067	1	3	5	1	3	tMatch	mean	1	780
-0.000039	1	3	6	1	3	tMatch	mean	1	1006
0.000008	1	3	7	1	3	tMatch	mean	1	1258
0.000048	1	3	8	1	3	tMatch	mean	1	1096
-0.000084	1	3	9	1	3	tMatch	mean	1	878
-0.000135	1	3	10	1	3	tMatch	mean	1	638
-0.000003	1	4	1	1	3	tMatch	mean	1	310
-0.000161	1	4	2	1	3	tMatch	mean	1	465
-0.000130	1	4	3	1	3	tMatch	mean	1	850
0.000120	1	4	4	1	3	tMatch	mean	1	1431
-0.000058	1	4	5	1	3	tMatch	mean	1	2205
-0.000074	1	4	6	1	3	tMatch	mean	1	3571
0.000002	1	4	7	1	3	tMatch	mean	1	4963
0.000071	1	4	8	1	3	tMatch	mean	1	5324
0.000105	1	4	9	1	3	tMatch	mean	1	4701
0.000192	1	4	10	1	3	tMatch	mean	1	3534
0.000097	1	5	1	1	3	tMatch	mean	1	357
0.000030	1	5	2	1	3	tMatch	mean	1	824
-0.000158	1	5	3	1	3	tMatch	mean	1	1618
0.000151	1	5	4	1	3	tMatch	mean	1	3265
0.000114	1	5	5	1	3	tMatch	mean	1	6351
0.000123	1	5	6	1	3	tMatch	mean	1	11425
0.000022	1	5	7	1	3	tMatch	mean	1	18274
0.000044	1	5	8	1	3	tMatch	mean	1	22522
0.000108	1	5	9	1	3	tMatch	mean	1	22349
0.000193	1	5	10	1	3	tMatch	mean	1	17608
0.000038	1	6	1	1	3	tMatch	mean	1	754
-0.000050	1	6	2	1	3	tMatch	mean	1	1690
0.000097	1	6	3	1	3	tMatch	mean	1	3873
0.000190	1	6	4	1	3	tMatch	mean	1	8221
0.000225	1	6	5	1	3	tMatch	mean	1	16776
0.000176	1	6	6	1	3	tMatch	mean	1	33317
0.000101	1	6	7	1	3	tMatch	mean	1	56550
0.000135	1	6	8	1	3	tMatch	mean	1	78210
0.000012	1	6	9	1	3	tMatch	mean	1	84507
-0.000058	1	6	10	1	3	tMatch	mean	1	73538
-0.000028	1	7	1	1	3	tMatch	mean	1	1117
-0.000273	1	7	2	1	3	tMatch	mean	1	2570
0.000080	1	7	3	1	3	tMatch	mean	1	5833
0.000186	1	7	4	1	3	tMatch	mean	1	12242
0.000066	1	7	5	1	3	tMatch	mean	1	26561
0.000136	1	7	6	1	3	tMatch	mean	1	54593
0.000102	1	7	7	1	3	tMatch	mean	1	100753
-0.000005	1	7	8	1	3	tMatch	mean	1	146852
-0.000007	1	7	9	1	3	tMatch	mean	1	168684
0.000002	1	7	10	1	3	tMatch	mean	1	155814
0.000215	1	8	1	1	3	tMatch	mean	1	952
0.000009	1	8	2	1	3	tMatch	mean	1	2334
0.000156	1	8	3	1	3	tMatch	mean	1	5127
0.000189	1	8	4	1	3	tMatch	mean	1	11794
0.000156	1	8	5	1	3	tMatch	mean	1	26343
0.000072	1	8	6	1	3	tMatch	mean	1	58451
0.000081	1	8	7	1	3	tMatch	mean	1	110632
0.000021	1	8	8	1	3	tMatch	mean	1	165043
-0.000054	1	8	9	1	3	tMatch	mean	1	194114
0.000052	1	8	10	1	3	tMatch	mean	1	184445
-0.000041	1	9	1	1	3	tMatch	mean	1	465
-0.001286	1	9	2	1	3	tMatch	mean	1	1271
-0.000320	1	9	3	1	3	tMatch	mean	1	3002
-0.000405	1	9	4	1	3	tMatch	mean	1	7265
0.000167	1	9	5	1	3	tMatch	mean	1	17111
-0.000191	1	9	6	1	3	tMatch	mean	1	39781
0.000076	1	9	7	1	3	tMatch	mean	1	77899
0.000126	1	9	8	1	3	tMatch	mean	1	120423
0.000119	1	9	9	1	3	tMatch	mean	1	141637
-0.000029	1	9	10	1	3	tMatch	mean	1	136677
NaN	1	10	1	1	3	tMatch	mean	1	186
-0.004679	1	10	2	1	3	tMatch	mean	1	546
-0.001479	1	10	3	1	3	tMatch	mean	1	1488
-0.000268	1	10	4	1	3	tMatch	mean	1	3737
0.000402	1	10	5	1	3	tMatch	mean	1	8637
-0.000170	1	10	6	1	3	tMatch	mean	1	19272
-0.000019	1	10	7	1	3	tMatch	mean	1	38266
-0.000116	1	10	8	1	3	tMatch	mean	1	58621
0.000268	1	10	9	1	3	tMatch	mean	1	70111
-0.000593	1	10	10	1	3	tMatch	mean	1	69496
NaN	2	1	1	1	3	tMatch	mean	1	4
NaN	2	1	2	1	3	tMatch	mean	1	3
NaN	2	1	3	1	3	tMatch	mean	1	7
NaN	2	1	4	1	3	tMatch	mean	1	10
NaN	2	1	5	1	3	tMatch	mean	1	7
NaN	2	1	6	1	3	tMatch	mean	1	8
NaN	2	1	7	1	3	tMatch	mean	1	1
NaN	2	1	8	1	3	tMatch	mean	1	2
NaN	2	1	9	1	3	tMatch	mean	1	2
NaN	2	1	10	1	3	tMatch	mean	1	0
NaN	2	2	1	1	3	tMatch	mean	1	82
NaN	2	2	2	1	3	tMatch	mean	1	107
NaN	2	2	3	1	3	tMatch	mean	1	166
0.000076	2	2	4	1	3	tMatch	mean	1	243
-0.000044	2	2	5	1	3	tMatch	mean	1	324
0.000264	2	2	6	1	3	tMatch	mean	1	420
0.000060	2	2	7	1	3	tMatch	mean	1	419
0.000366	2	2	8	1	3	tMatch	mean	1	348
-0.000148	2	2	9	1	3	tMatch	mean	1	237
NaN	2	2	10	1	3	tMatch	mean	1	116
0.000029	2	3	1	1	3	tMatch	mean	1	216
-0.000155	2	3	2	1	3	tMatch	mean	1	349
0.000154	2	3	3	1	3	tMatch	mean	1	560
0.000029	2	3	4	1	3	tMatch	mean	1	901
-0.000006	2	3	5	1	3	tMatch	mean	1	1395
-0.000138	2	3	6	1	3	tMatch	mean	1	2154
0.000104	2	3	7	1	3	tMatch	mean	1	2691
-0.000069	2	3	8	1	3	tMatch	mean	1	2737
-0.000109	2	3	9	1	3	tMatch	mean	1	2202
-0.000155	2	3	10	1	3	tMatch	mean	1	1573
NaN	2	4	1	1	3	tMatch	mean	1	179
-0.000217	2	4	2	1	3	tMatch	mean	1	358
0.000346	2	4	3	1	3	tMatch	mean	1	718
-0.000117	2	4	4	1	3	tMatch	mean	1	1332
0.000114	2	4	5	1	3	tMatch	mean	1	2546
-0.000003	2	4	6	1	3	tMatch	mean	1	4651
-0.000033	2	4	7	1	3	tMatch	mean	1	7558
-0.000070	2	4	8	1	3	tMatch	mean	1	9072
-0.000135	2	4	9	1	3	tMatch	mean	1	8382
-0.000011	2	4	10	1	3	tMatch	mean	1	6799
-0.000361	2	5	1	1	3	tMatch	mean	1	294
-0.000026	2	5	2	1	3	tMatch	mean	1	734
0.000206	2	5	3	1	3	tMatch	mean	1	1571
0.000169	2	5	4	1	3	tMatch	mean	1	3127
0.000074	2	5	5	1	3	tMatch	mean	1	6648
-0.000076	2	5	6	1	3	tMatch	mean	1	13302
0.000026	2	5	7	1	3	tMatch	mean	1	22815
0.000035	2	5	8	1	3	tMatch	mean	1	29170
-0.000089	2	5	9	1	3	tMatch	mean	1	30556
0.000138	2	5	10	1	3	tMatch	mean	1	25381
0.000586	2	6	1	1	3	tMatch	mean	1	701
0.000342	2	6	2	1	3	tMatch	mean	1	1785
0.000316	2	6	3	1	3	tMatch	mean	1	3922
0.000135	2	6	4	1	3	tMatch	mean	1	8718
0.000053	2	6	5	1	3	tMatch	mean	1	18795
0.000196	2	6	6	1	3	tMatch	mean	1	38669
0.000035	2	6	7	1	3	tMatch	mean	1	69577
0.000011	2	6	8	1	3	tMatch	mean	1	97982
-0.000035	2	6	9	1	3	tMatch	mean	1	108948
-0.000036	2	6	10	1	3	tMatch	mean	1	97814
-0.000125	2	7	1	1	3	tMatch	mean	1	1232
0.000311	2	7	2	1	3	tMatch	mean	1	2778
-0.000333	2	7	3	1	3	tMatch	mean	1	6463
0.000058	2	7	4	1	3	tMatch	mean	1	14154
0.000111	2	7	5	1	3	tMatch	mean	1	31502
0.000157	2	7	6	1	3	tMatch	mean	1	66657
0.000045	2	7	7	1	3	tMatch	mean	1	124366
0.000024	2	7	8	1	3	tMatch	mean	1	186675
0.000004	2	7	9	1	3	tMatch	mean	1	220238
-0.000065	2	7	10	1	3	tMatch	mean	1	207303
0.000505	2	8	1	1	3	tMatch	mean	1	1167
-0.000316	2	8	2	1	3	tMatch	mean	1	2852
0.000082	2	8	3	1	3	tMatch	mean	1	6873
0.000274	2	8	4	1	3	tMatch	mean	1	15662
0.000030	2	8	5	1	3	tMatch	mean	1	35201
0.000149	2	8	6	1	3	tMatch	mean	1	77183
0.000220	2	8	7	1	3	tMatch	mean	1	147425
-0.000080	2	8	8	1	3	tMatch	mean	1	223998
0.000139	2	8	9	1	3	tMatch	mean	1	267092
-0.000099	2	8	10	1	3	tMatch	mean	1	257227
-0.003045	2	9	1	1	3	tMatch	mean	1	725
0.001146	2	9	2	1	3	tMatch	mean	1	1888
0.000265	2	9	3	1	3	tMatch	mean	1	4714
0.000458	2	9	4	1	3	tMatch	mean	1	11576
0.000288	2	9	5	1	3	tMatch	mean	1	26726
0.000142	2	9	6	1	3	tMatch	mean	1	61262
0.000132	2	9	7	1	3	tMatch	mean	1	120542
0.000141	2	9	8	1	3	tMatch	mean	1	184659
0.000146	2	9	9	1	3	tMatch	mean	1	222059
0.000053	2	9	10	1	3	tMatch	mean	1	215812
0.002223	2	10	1	1	3	tMatch	mean	1	345
0.000219	2	10	2	1	3	tMatch	mean	1	927
0.000382	2	10	3	1	3	tMatch	mean	1	2426
0.000589	2	10	4	1	3	tMatch	mean	1	6137
0.000191	2	10	5	1	3	tMatch	mean	1	14821
0.000323	2	10	6	1	3	tMatch	mean	1	32732
0.000631	2	10	7	1	3	tMatch	mean	1	65043
0.000207	2	10	8	1	3	tMatch	mean	1	101994
-0.000021	2	10	9	1	3	tMatch	mean	1	123593
0.000148	2	10	10	1	3	tMatch	mean	1	123989
NaN	3	1	1	1	3	tMatch	mean	1	27
NaN	3	1	2	1	3	tMatch	mean	1	39
NaN	3	1	3	1	3	tMatch	mean	1	78
NaN	3	1	4	1	3	tMatch	mean	1	77
NaN	3	1	5	1	3	tMatch	mean	1	89
NaN	3	1	6	1	3	tMatch	mean	1	69
NaN	3	1	7	1	3	tMatch	mean	1	58
NaN	3	1	8	1	3	tMatch	mean	1	28
NaN	3	1	9	1	3	tMatch	mean	1	16
NaN	3	1	10	1	3	tMatch	mean	1	5
NaN	3	2	1	1	3	tMatch	mean	1	197
-0.000241	3	2	2	1	3	tMatch	mean	1	294
-0.000172	3	2	3	1	3	tMatch	mean	1	422
-0.000123	3	2	4	1	3	tMatch	mean	1	597
0.000093	3	2	5	1	3	tMatch	mean	1	779
0.000043	3	2	6	1	3	tMatch	mean	1	974
-0.000118	3	2	7	1	3	tMatch	mean	1	943
0.000333	3	2	8	1	3	tMatch	mean	1	838
0.000237	3	2	9	1	3	tMatch	mean	1	644
0.000107	3	2	10	1	3	tMatch	mean	1	331
-0.000197	3	3	1	1	3	tMatch	mean	1	282
0.000179	3	3	2	1	3	tMatch	mean	1	502
-0.000213	3	3	3	1	3	tMatch	mean	1	863
-0.000243	3	3	4	1	3	tMatch	mean	1	1284
0.000224	3	3	5	1	3	tMatch	mean	1	2118
-0.000035	3	3	6	1	3	tMatch	mean	1	3369
-0.000020	3	3	7	1	3	tMatch	mean	1	4125
-0.000031	3	3	8	1	3	tMatch	mean	1	4279
-0.000288	3	3	9	1	3	tMatch	mean	1	3594
-0.000121	3	3	10	1	3	tMatch	mean	1	2562
NaN	3	4	1	1	3	tMatch	mean	1	111
-0.000680	3	4	2	1	3	tMatch	mean	1	217
-0.000120	3	4	3	1	3	tMatch	mean	1	503
-0.000093	3	4	4	1	3	tMatch	mean	1	1076
0.000246	3	4	5	1	3	tMatch	mean	1	2501
0.000058	3	4	6	1	3	tMatch	mean	1	5322
0.000097	3	4	7	1	3	tMatch	mean	1	9045
-0.000028	3	4	8	1	3	tMatch	mean	1	11276
-0.000112	3	4	9	1	3	tMatch	mean	1	10983
-0.000065	3	4	10	1	3	tMatch	mean	1	8803
0.000287	3	5	1	1	3	tMatch	mean	1	280
0.000031	3	5	2	1	3	tMatch	mean	1	644
0.000062	3	5	3	1	3	tMatch	mean	1	1480
-0.000298	3	5	4	1	3	tMatch	mean	1	3120
0.000001	3	5	5	1	3	tMatch	mean	1	6591
0.000151	3	5	6	1	3	tMatch	mean	1	14002
-0.000056	3	5	7	1	3	tMatch	mean	1	24929
-0.000035	3	5	8	1	3	tMatch	mean	1	32985
-0.000018	3	5	9	1	3	tMatch	mean	1	34696
0.000187	3	5	10	1	3	tMatch	mean	1	30230
-0.000304	3	6	1	1	3	tMatch	mean	1	662
-0.000108	3	6	2	1	3	tMatch	mean	1	1720
0.000059	3	6	3	1	3	tMatch	mean	1	3931
0.000240	3	6	4	1	3	tMatch	mean	1	8781
-0.000014	3	6	5	1	3	tMatch	mean	1	19691
0.000067	3	6	6	1	3	tMatch	mean	1	41050
0.000203	3	6	7	1	3	tMatch	mean	1	74576
0.000104	3	6	8	1	3	tMatch	mean	1	107859
-0.000293	3	6	9	1	3	tMatch	mean	1	121873
-0.000135	3	6	10	1	3	tMatch	mean	1	110841
-0.000135	3	7	1	1	3	tMatch	mean	1	1210
-0.000114	3	7	2	1	3	tMatch	mean	1	2923
0.000178	3	7	3	1	3	tMatch	mean	1	6710
0.000049	3	7	4	1	3	tMatch	mean	1	15375
0.000380	3	7	5	1	3	tMatch	mean	1	34490
0.000025	3	7	6	1	3	tMatch	mean	1	73920
0.000132	3	7	7	1	3	tMatch	mean	1	139944
0.000063	3	7	8	1	3	tMatch	mean	1	213824
-0.000066	3	7	9	1	3	tMatch	mean	1	254620
-0.000072	3	7	10	1	3	tMatch	mean	1	244312
0.000079	3	8	1	1	3	tMatch	mean	1	1400
0.000488	3	8	2	1	3	tMatch	mean	1	3412
0.000629	3	8	3	1	3	tMatch	mean	1	8125
-0.000182	3	8	4	1	3	tMatch	mean	1	18771
0.000443	3	8	5	1	3	tMatch	mean	1	43020
0.000267	3	8	6	1	3	tMatch	mean	1	94580
-0.000017	3	8	7	1	3	tMatch	mean	1	181100
-0.000022	3	8	8	1	3	tMatch	mean	1	278349
0.000111	3	8	9	1	3	tMatch	mean	1	333601
-0.000090	3	8	10	1	3	tMatch	mean	1	322103
0.001903	3	9	1	1	3	tMatch	mean	1	1003
0.001286	3	9	2	1	3	tMatch	mean	1	2678
0.000628	3	9	3	1	3	tMatch	mean	1	6508
-0.000607	3	9	4	1	3	tMatch	mean	1	15700
0.000052	3	9	5	1	3	tMatch	mean	1	36815
0.000209	3	9	6	1	3	tMatch	mean	1	83617
-0.000056	3	9	7	1	3	tMatch	mean	1	163373
0.000236	3	9	8	1	3	tMatch	mean	1	254373
0.000229	3	9	9	1	3	tMatch	mean	1	307157
0.000218	3	9	10	1	3	tMatch	mean	1	300176
-0.000909	3	10	1	1	3	tMatch	mean	1	561
0.000296	3	10	2	1	3	tMatch	mean	1	1371
0.001501	3	10	3	1	3	tMatch	mean	1	3655
-0.000677	3	10	4	1	3	tMatch	mean	1	8996
-0.000019	3	10	5	1	3	tMatch	mean	1	21572
0.000052	3	10	6	1	3	tMatch	mean	1	48859
0.000579	3	10	7	1	3	tMatch	mean	1	98036
-0.000123	3	10	8	1	3	tMatch	mean	1	154052
0.000798	3	10	9	1	3	tMatch	mean	1	190205
0.000040	3	10	10	1	3	tMatch	mean	1	192525
0.000012	4	1	1	1	3	tMatch	mean	1	213
0.000318	4	1	2	1	3	tMatch	mean	1	304
-0.000460	4	1	3	1	3	tMatch	mean	1	378
-0.000166	4	1	4	1	3	tMatch	mean	1	391
-0.000045	4	1	5	1	3	tMatch	mean	1	374
-0.000034	4	1	6	1	3	tMatch	mean	1	296
0.000187	4	1	7	1	3	tMatch	mean	1	221
NaN	4	1	8	1	3	tMatch	mean	1	145
NaN	4	1	9	1	3	tMatch	mean	1	71
NaN	4	1	10	1	3	tMatch	mean	1	49
-0.000172	4	2	1	1	3	tMatch	mean	1	526
-0.000281	4	2	2	1	3	tMatch	mean	1	837
-0.000150	4	2	3	1	3	tMatch	mean	1	1155
-0.000001	4	2	4	1	3	tMatch	mean	1	1699
-0.000060	4	2	5	1	3	tMatch	mean	1	2302
-0.000048	4	2	6	1	3	tMatch	mean	1	2646
-0.000330	4	2	7	1	3	tMatch	mean	1	2373
0.000257	4	2	8	1	3	tMatch	mean	1	1816
-0.000219	4	2	9	1	3	tMatch	mean	1	1201
-0.000388	4	2	10	1	3	tMatch	mean	1	703
NaN	4	3	1	1	3	tMatch	mean	1	158
0.000010	4	3	2	1	3	tMatch	mean	1	336
-0.000180	4	3	3	1	3	tMatch	mean	1	638
-0.000118	4	3	4	1	3	tMatch	mean	1	1413
-0.000013	4	3	5	1	3	tMatch	mean	1	3221
-0.000201	4	3	6	1	3	tMatch	mean	1	5692
-0.000107	4	3	7	1	3	tMatch	mean	1	7038
-0.000072	4	3	8	1	3	tMatch	mean	1	6782
0.000032	4	3	9	1	3	tMatch	mean	1	5409
0.000062	4	3	10	1	3	tMatch	mean	1	3736
NaN	4	4	1	1	3	tMatch	mean	1	134
-0.000471	4	4	2	1	3	tMatch	mean	1	314
0.000276	4	4	3	1	3	tMatch	mean	1	575
0.000189	4	4	4	1	3	tMatch	mean	1	1160
-0.000298	4	4	5	1	3	tMatch	mean	1	3275
-0.000064	4	4	6	1	3	tMatch	mean	1	7450
0.000014	4	4	7	1	3	tMatch	mean	1	12281
0.000009	4	4	8	1	3	tMatch	mean	1	14460
-0.000294	4	4	9	1	3	tMatch	mean	1	13946
0.000091	4	4	10	1	3	tMatch	mean	1	11498
-0.000011	4	5	1	1	3	tMatch	mean	1	296
0.000446	4	5	2	1	3	tMatch	mean	1	642
0.000028	4	5	3	1	3	tMatch	mean	1	1415
0.000075	4	5	4	1	3	tMatch	mean	1	2815
0.000139	4	5	5	1	3	tMatch	mean	1	6758
0.000037	4	5	6	1	3	tMatch	mean	1	14567
0.000167	4	5	7	1	3	tMatch	mean	1	25883
0.000152	4	5	8	1	3	tMatch	mean	1	34820
-0.000086	4	5	9	1	3	tMatch	mean	1	37330
-0.000068	4	5	10	1	3	tMatch	mean	1	33619
0.000287	4	6	1	1	3	tMatch	mean	1	700
-0.000248	4	6	2	1	3	tMatch	mean	1	1751
0.000422	4	6	3	1	3	tMatch	mean	1	4037
0.000206	4	6	4	1	3	tMatch	mean	1	8979
0.000234	4	6	5	1	3	tMatch	mean	1	19380
0.000092	4	6	6	1	3	tMatch	mean	1	40673
0.000062	4	6	7	1	3	tMatch	mean	1	74184
0.000081	4	6	8	1	3	tMatch	mean	1	107241
0.000019	4	6	9	1	3	tMatch	mean	1	121525
-0.000028	4	6	10	1	3	tMatch	mean	1	113263
-0.000235	4	7	1	1	3	tMatch	mean	1	1254
-0.000316	4	7	2	1	3	tMatch	mean	1	3183
0.001444	4	7	3	1	3	tMatch	mean	1	7650
-0.000136	4	7	4	1	3	tMatch	mean	1	17092
0.000188	4	7	5	1	3	tMatch	mean	1	37520
0.000028	4	7	6	1	3	tMatch	mean	1	80388
0.000317	4	7	7	1	3	tMatch	mean	1	152060
-0.000066	4	7	8	1	3	tMatch	mean	1	230163
-0.000128	4	7	9	1	3	tMatch	mean	1	274598
0.000160	4	7	10	1	3	tMatch	mean	1	263938
0.000107	4	8	1	1	3	tMatch	mean	1	1655
-0.000034	4	8	2	1	3	tMatch	mean	1	4015
-0.000731	4	8	3	1	3	tMatch	mean	1	9417
-0.000218	4	8	4	1	3	tMatch	mean	1	21965
0.000457	4	8	5	1	3	tMatch	mean	1	49783
0.000029	4	8	6	1	3	tMatch	mean	1	109645
0.000187	4	8	7	1	3	tMatch	mean	1	209097
0.000023	4	8	8	1	3	tMatch	mean	1	321216
-0.000193	4	8	9	1	3	tMatch	mean	1	385233
-0.000068	4	8	10	1	3	tMatch	mean	1	373831
0.000961	4	9	1	1	3	tMatch	mean	1	1275
-0.000486	4	9	2	1	3	tMatch	mean	1	3209
-0.000358	4	9	3	1	3	tMatch	mean	1	8325
-0.000073	4	9	4	1	3	tMatch	mean	1	19602
0.000263	4	9	5	1	3	tMatch	mean	1	45378
0.000352	4	9	6	1	3	tMatch	mean	1	103519
-0.000111	4	9	7	1	3	tMatch	mean	1	202896
0.000318	4	9	8	1	3	tMatch	mean	1	313713
-0.000078	4	9	9	1	3	tMatch	mean	1	379441
-0.000183	4	9	10	1	3	tMatch	mean	1	372476
-0.003021	4	10	1	1	3	tMatch	mean	1	823
-0.000032	4	10	2	1	3	tMatch	mean	1	2045
-0.002030	4	10	3	1	3	tMatch	mean	1	4838
0.000181	4	10	4	1	3	tMatch	mean	1	11788
0.000452	4	10	5	1	3	tMatch	mean	1	28461
0.000071	4	10	6	1	3	tMatch	mean	1	63621
-0.000080	4	10	7	1	3	tMatch	mean	1	130041
-0.000163	4	10	8	1	3	tMatch	mean	1	207478
0.000309	4	10	9	1	3	tMatch	mean	1	255490
0.001109	4	10	10	1	3	tMatch	mean	1	261301
-0.000028	5	1	1	1	3	tMatch	mean	1	5200
0.000052	5	1	2	1	3	tMatch	mean	1	4462
0.000009	5	1	3	1	3	tMatch	mean	1	4052
-0.000007	5	1	4	1	3	tMatch	mean	1	3619
-0.000012	5	1	5	1	3	tMatch	mean	1	3286
-0.000022	5	1	6	1	3	tMatch	mean	1	2323
-0.000317	5	1	7	1	3	tMatch	mean	1	1290
-0.000367	5	1	8	1	3	tMatch	mean	1	562
0.000093	5	1	9	1	3	tMatch	mean	1	284
NaN	5	1	10	1	3	tMatch	mean	1	139
0.000314	5	2	1	1	3	tMatch	mean	1	491
0.000069	5	2	2	1	3	tMatch	mean	1	864
0.000205	5	2	3	1	3	tMatch	mean	1	1574
0.000033	5	2	4	1	3	tMatch	mean	1	3091
-0.000042	5	2	5	1	3	tMatch	mean	1	5801
0.000030	5	2	6	1	3	tMatch	mean	1	7344
-0.000109	5	2	7	1	3	tMatch	mean	1	6292
0.000070	5	2	8	1	3	tMatch	mean	1	4234
0.000099	5	2	9	1	3	tMatch	mean	1	2574
-0.000108	5	2	10	1	3	tMatch	mean	1	1465
NaN	5	3	1	1	3	tMatch	mean	1	140
-0.000080	5	3	2	1	3	tMatch	mean	1	301
-0.000533	5	3	3	1	3	tMatch	mean	1	584
-0.000316	5	3	4	1	3	tMatch	mean	1	1373
0.000040	5	3	5	1	3	tMatch	mean	1	4423
-0.000131	5	3	6	1	3	tMatch	mean	1	8663
0.000008	5	3	7	1	3	tMatch	mean	1	10978
-0.000012	5	3	8	1	3	tMatch	mean	1	9633
-0.000232	5	3	9	1	3	tMatch	mean	1	7525
0.000508	5	3	10	1	3	tMatch	mean	1	5142
0.000119	5	4	1	1	3	tMatch	mean	1	323
-0.000248	5	4	2	1	3	tMatch	mean	1	599
-0.000539	5	4	3	1	3	tMatch	mean	1	1111
0.000404	5	4	4	1	3	tMatch	mean	1	2165
0.000223	5	4	5	1	3	tMatch	mean	1	5544
0.000129	5	4	6	1	3	tMatch	mean	1	11674
0.000090	5	4	7	1	3	tMatch	mean	1	17562
-0.000042	5	4	8	1	3	tMatch	mean	1	19380
-0.000251	5	4	9	1	3	tMatch	mean	1	17795
-0.000509	5	4	10	1	3	tMatch	mean	1	14121
0.001463	5	5	1	1	3	tMatch	mean	1	670
0.000560	5	5	2	1	3	tMatch	mean	1	1221
-0.000365	5	5	3	1	3	tMatch	mean	1	2260
-0.000172	5	5	4	1	3	tMatch	mean	1	4624
-0.000059	5	5	5	1	3	tMatch	mean	1	10265
-0.000109	5	5	6	1	3	tMatch	mean	1	20345
0.000022	5	5	7	1	3	tMatch	mean	1	33046
0.000080	5	5	8	1	3	tMatch	mean	1	43845
0.000093	5	5	9	1	3	tMatch	mean	1	45270
-0.000135	5	5	10	1	3	tMatch	mean	1	39884
0.001363	5	6	1	1	3	tMatch	mean	1	1190
-0.000352	5	6	2	1	3	tMatch	mean	1	2385
0.000363	5	6	3	1	3	tMatch	mean	1	5074
0.000604	5	6	4	1	3	tMatch	mean	1	10958
0.000382	5	6	5	1	3	tMatch	mean	1	23437
0.000132	5	6	6	1	3	tMatch	mean	1	47451
0.000008	5	6	7	1	3	tMatch	mean	1	82400
-0.000031	5	6	8	1	3	tMatch	mean	1	116473
-0.000153	5	6	9	1	3	tMatch	mean	1	130472
0.000213	5	6	10	1	3	tMatch	mean	1	120577
-0.001061	5	7	1	1	3	tMatch	mean	1	1700
-0.000055	5	7	2	1	3	tMatch	mean	1	3930
0.000097	5	7	3	1	3	tMatch	mean	1	8960
0.000657	5	7	4	1	3	tMatch	mean	1	20241
0.000155	5	7	5	1	3	tMatch	mean	1	44023
-0.000042	5	7	6	1	3	tMatch	mean	1	93223
0.000251	5	7	7	1	3	tMatch	mean	1	172520
-0.000065	5	7	8	1	3	tMatch	mean	1	256412
